,date,text,is_road_closure
56190,2018-09-19 20:43:28,that may be true in part of chatham county too,0
56191,2018-09-19 14:26:35,u 421 south of siler city is reopened fully today but u 501 nc87 at the deep river in southern chatham is still closed with a detour,0
56192,2018-09-19 14:25:54,wren memorial library in siler city ha reopened and will be open until 6 pm today they did have some book damage and some area may still be a bit wet but they want to see some patron today,0
56193,2018-09-19 13:14:11,deep river in chatham is still at moderate flood stage but almost at minor stage however area already flooded are seeing water recede slowly http twitter com ncemergency st atus 1042399253971300353,0
56194,2018-09-19 13:10:25,while we still have a detour at 501 87 at the deep river all lane on u 421 are open again south of siler city several rural road in southern chatham near deep river are still closed,1
56195,2018-09-19 13:06:38,we can also report that u 421 all lane now open again,0
56196,2018-09-18 23:47:14,cooler and drier air ahhhhhhh http twitter com nwswpc status 1042154121447596033,0
56197,2018-09-18 20:44:51,it sure did be safe,0
56198,2018-09-18 20:31:35,from chatham sheriff s office flooding in southern chatham near deep river pic twitter com wcukpsxiko,0
56199,2018-09-18 19:40:16,detour on u 15 501 87 at deep river due to concern about flooding and debris ncdot is setting up a detour at u 15 501 south at deep river vehicle are expected to be routed to mountain view church rd moncure pittsboro rd and u 1,0
56200,2018-09-18 18:51:30,chatham county ha some area in southern chatham that remain flooded this is mostly the area around indian creek estate carbonton and gulf best to avoid that area if possible http www chathamnc org home component s news news 12518 19 backlist 2f,0
56201,2018-09-18 16:01:02,temporary phone contact for several chatham co office affected by storm call 919 542 8261 and select the number assigned below 1 animal service 2 solid waste recycling 3 board of election 4 detention center 5 social service,0
56202,2018-09-18 15:33:09,following an assessment wren memorial library in siler city will not open tomorrow after all storm damage will require an additional day of repair and cleanup,0
56203,2018-09-18 12:56:44,all chatham county waste and recycling collection center are open today but main office phone line still not working,0
56204,2018-09-18 12:42:25,chatham board of election phone are working again thanks for you patiennce,0
56205,2018-09-18 12:04:22,chatham county council on aging will be providing meal service today a long a they can get to the residence senior center also will have meal today,0
56206,2018-09-18 12:03:14,due to several flooded road across the county chatham county school are closed today for student it is an optional teacher workday,1
56207,2018-09-18 12:02:30,a reminder that several county department are having phone issue we hope to have a workaround for this problem by 9 a m,0
56208,2018-09-18 03:49:52,several chatham county office having problem receiving phone call storm related issue involved http www chathamnc org home component s news news 12512 19 backlist 2f,0
56209,2018-09-17 19:36:11,we have several county office with phone not working animal service solid waste recycling board of election detention center social service family visitation center and environmental quality centurylink report this is storm related,0
56210,2018-09-17 18:01:23,chatham county board of election office in pittsboro is reporting phone problem so today is not a good time to call you can email them at pandora paschal org,0
56211,2018-09-17 16:32:39,wren memorial library in siler city will not open today it ha sustained some damage that is still being assessed also the health clinic in siler city also will be closed to client today,0
56212,2018-09-17 14:57:59,more photo via our chatham county sheriff s office pic twitter com cuuin15nic,0
56213,2018-09-17 14:28:09,this is flash flooding near pittsboro elementary blocking the road thanks to chatham pic twitter com zic7t0dal2,0
56214,2018-09-17 14:27:20,chatham county ha been posting photo showing the dangerous flood water here are a few all the river are high if not already flooding the third photo show pic twitter com dopbeahisn,0
56215,2018-09-17 14:17:11,chathamites do you have photo of current flooding or other hurricane damage if so please post and tag u,0
56216,2018-09-17 14:16:10,a of 10 am more than 45 road in chatham county are closed or blocked due to flooding please turn around and do not drive or walk through water on road and sidewalk,1
56217,2018-09-17 14:15:12,chatham county s park inlcluding northwest southwest and northeast district park are open but they are not in great shape all have standing water and lot of debris not the best time to visit,0
56218,2018-09-17 14:14:27,in chatham county the goldston collection center also is closed due to flooding it join bonlee and harper crossroad collection center a closed due to water covered road,1
56219,2018-09-17 12:07:29,chatham folk the bonlee and harper s crossroad waste and recycling collection center are closed due to flooded road in the area,1
56220,2018-09-17 11:20:03,chatham county school are closed today for student optional teacher workday at 10 am,0
56221,2018-09-17 11:19:27,here is a list of chatham county s waste recycling collection center we advise calling ahead today a some could be impacted by flooded road http www chathamnc org government dep artments program staff directory contact http twitter com chathamcountyn c status 1041647046523068416,1
56222,2018-09-17 11:16:45,chatham trade in siler city is closed today to the public and client,0
56223,2018-09-17 11:16:23,council on aging will not provide meal today and will not offer activity at the center but will be on hand to answer call from older folk who need assistance http twitter com chathamcountyn c status 1041646679215296517,0
56224,2018-09-17 11:14:55,while we hope that all county office and facility will open on time today the road may impact a few we advise calling ahead to be sure here is a handy directory list with phone number http www chathamnc org government dep artments program staff directory contact,0
56225,2018-09-17 10:52:32,note that while chatham county office are expected to open a usual we may have some staff unable to get to work on time due to the flooding we suggest calling ahead this morning,0
56226,2018-09-17 10:50:51,since we are approaching rush hour please be very careful if you see water covering the road turn around do not drive through it http twitter com chathamcountyn c status 1041640100587814912,0
56227,2018-09-17 10:48:47,numerous road in chatham county are blocked by flash flooding we have a heavy rain band over u now that will only make this worse check this dot website for known road issue http tims ncdot gov tims default a spx,1
56228,2018-09-17 02:40:34,at 8 45 pm sunday the deep river in moncure wa 9 7 foot flood stage is 9 0 foot minor flooding is occurring and moderate flooding is forecast forecast the river will continue rising to near 16 3 foot by tomorrow early afternoon http twitter com chathamcountyn c status 1041516879628644352,0
56229,2018-09-17 02:39:09,the deep river in moncure is already 7 inch over flood stage more rain coming will not crest for at least 24 hour http www wral com weather page 1 010362 id 3593 ncc037,0
56230,2018-09-17 01:34:59,update chatham county school will be closed for student tomorrow monday due to flooding issue it will be optional teacher work day starting at 10 am,0
56231,2018-09-17 00:12:57,many roadway in southern chatham county are now flooded and not passible please stay off the road unless an emergency,1
56232,2018-09-16 21:11:41,note here that haw river and deep river will not crest for a day or even a couple of day we do expect minor to moderate flooding of low lying area near both http twitter com ncdot status 1 041427772848189440,0
56233,2018-09-16 21:10:08,the national weather service ha extended the chatham county flash flood watch under tomorrow morning but we are under a flash flood warning now until 10 15 pm tonight flash flood are especially hard to see at night,0
56234,2018-09-16 20:58:54,chatham county school are on a 2 hour delay on monday for student and staff,0
56235,2018-09-16 20:58:19,chatham county council on aging will not offer any meal service tomorrow monday due to expected storm on and off activity at the senior center also are cancelled however staff will be at the senior center to provide assistance by phone,0
56236,2018-09-16 20:53:34,heavy band of rain will be an issue in chatham county tonight we are under a flash flood warning until 10 15 pm but this could be extended,0
56237,2018-09-16 13:50:47,all chatham county waste recycling center are closed today but hopefully all can open at 7 am on monday all county park are closed today a well all haw river canoe access point are closed until further notice due to dangerous river condition,0
56238,2018-09-16 12:26:45,thank you to all the utility worker and dot worker in this heavy rain who are getting the power back on and unblocking road,0
56239,2018-09-16 12:23:29,takeaway it is not over yet lot of rain and flash flooding today keep an eye on haw and deep river too http twitter com nwswpc status 1041256546674651136,0
56240,2018-09-16 12:20:11,ncdot report that may chapel rd chatham church rd and rosser rd now cleared they had been blocked by tree or powerlines,0
56241,2018-09-16 01:05:11,the town of siler city report that power ha been fully restored to it s water plant they have lifted the request to take extra water saving action during this period they thank everyone for helping,0
56242,2018-09-16 00:04:29,thanks for asking just be safe we are in pretty good shape except for period of flash flooding http twitter com mightymimsy st atus 1041088496465784833,0
56243,2018-09-15 21:48:45,most of chatham is in the yellow zone more rain coming,0
56244,2018-09-15 21:46:04,remember that standing or moving flood water are very deceiving especially after dark stay away from these water just 2 of moving water can knock you off your foot and 2 ft can lift your car,0
56245,2018-09-15 20:23:09,for non emergency issue related to hurricane florence call 919 542 2911,0
56246,2018-09-15 20:21:54,due to condition chatham county park will remain closed sunday september 16th canoe access will also remain closed until further notice a rising water are creating dangerous condition for both boater and rescuer,0
56247,2018-09-15 20:18:35,want to keep up to date on the latest road closure and detour check out http tims ncdot gov tims to search for specific issue in your area,1
56248,2018-09-15 20:10:05,per ncdot chatham church road is now closed between pete roberson road and johnny shaw road due to flooding stay safe and plan in advance to take an alternate route,1
56249,2018-09-15 20:01:10,thank you to the many volunteer who have assisted with #florence response and the chatham resident and local business who have offered to help or donate sent well wish and looked out for their neighbor #chathamproud,0
56250,2018-09-15 19:07:51,shelter update a of 3 pm saturday september 15 both chatham county emergency shelter chatham middle school and northwood high school are closed for question related to hurricane florence or emergency sheltering please call 919 545 8162,1
56251,2018-09-15 17:25:04,a of 12 pm saturday september 15 the emergency shelter at chatham middle school is closed the shelter at northwood high school is scheduled to close at 4 pm today for question related to hurricane florence or emergency sheltering please call 919 545 8162,1
56252,2018-09-15 17:16:27,flash flood warning in effect until 5 15 pm for chatham and much of surrounding area do not try to walk or drive through flooded area,0
56253,2018-09-15 16:11:42,due to declining population the shelter at chatham middle school will be closed today september 15 2018 at noon the shelter at northwood is still open but in the process of closing if you have any sheltering need or have any question please call 919 545 8162,1
56254,2018-09-15 15:38:39,update the chatham county hurricane florence information line 919 545 8162 is back up chatham county resident can call this number for update and information if case of an emergency call 9 1 1,0
56255,2018-09-15 15:03:37,attention all chatham county resident please be aware that chatham hurricane florence information line including 919 663 3670 and 919 663 3671 are currently down check http www chathamnc org or on twitter for update,0
56256,2018-09-15 15:03:09,if you have an emergency please call 9 1 1 please be aware that 9 1 1 call may be answered by orange county if you hear the orange county greeting do not hang up they will be able to assist you,0
56257,2018-09-15 14:03:03,we actually are doing great most people were heading back home i sure will let you know if that change thanks for asking http twitter com stacey4uhoos s tatu 1040963587970347008,0
56258,2018-09-15 13:11:45,chatham folk note that haw river and deep river will hit minor flood stage sometime tomorrow and cresting on monday http twitter com markluck statu s 1040940309138628608,0
56259,2018-09-15 13:09:21,attention resident new number for hurricane florence question 919 663 3670 and 919 663 3671 if it is a potential life threatening issue you should still call 911 we are still working to get the other emergency ops phone number working again and will keep you updated,0
56260,2018-09-15 13:05:57,siler city ha issue a water conservation measure a a precaution due to power outage at the water treatment plant we will keep you posted,0
56261,2018-09-15 03:32:03,flood advisory warning http twitter com wralweather st atus 1040805241141243904,0
56262,2018-09-15 02:20:39,if you have a private well please read the following message from the nc department of public health http twitter com ncpublichealth status 1040777231340105729,0
56263,2018-09-15 01:46:13,effective immediately canoe access at 15 501 hwy 64 on the haw river are closed rising flood water create dangerous condition for both boater rescuer for the safety of everyone involved refrain from entering the water until river water recede,1
56264,2018-09-15 01:11:45,while florence ha been downgraded to a tropical storm be mindful that we could still be impacted by flooding starting tonight and into the beginning of next week these are statistic from hurricane matthew in 2016 be safe and do not enter flood water #hurricaneflorence2018 pic twitter com qqxlp7gbwy,0
56265,2018-09-14 20:24:50,updated wind gust graphic http twitter com nwsraleigh sta tus 1040696851819888640,0
56266,2018-09-14 19:20:49,chatham county currently ha about 6 000 power outage this is about 20 of the county work crew are on the job but this is a widespread event affecting many county,0
56267,2018-09-14 18:56:06,important hurricane florence information for our veteran http www chathamnc org service veter an service,0
56268,2018-09-14 18:36:41,the durham veteran administration ha provided 24 7 support for veteran and staff during the hurricane http wcti12 com weather hurric ane story supporting veteran through hurricane florence,0
56269,2018-09-14 18:12:16,this is a good reminder http twitter com newsobserver s tatu 1040661378997133317,0
56270,2018-09-14 17:17:21,here is a very helpful chart on flash flooding just 6 inch of flowing water can knock you down le than 2 foot of it can sweep a car away pic twitter com zsondv1wif,0
56271,2018-09-14 17:16:08,alert chatham folk the biggest threat for our are flash flood and river flooding flash flood should subside sunday river flooding could happen could occur through tuesday or wednesday please read http www chathamnc org home component s news news 12478 19 backlist 2f,0
56272,2018-09-14 17:10:52,wise word of flash flooding below just 6 inch of water can knock you down le than 2 foot of water can lift and wash a car away pic twitter com yhuq6hsqc5,0
56273,2018-09-14 15:43:37,the wind gust are already in the area please be careful http twitter com nwsraleigh sta tus 1040588599023075328,0
56274,2018-09-14 15:02:01,current briefing in progress http twitter com ncemergency st atus 1040616418276990977,0
56275,2018-09-14 13:22:49,chatham county issue hurricane florence update 2 000 home out of power two shelter open and have space http www chathamnc org home component s news news 12476 19 backlist 2f,0
56276,2018-09-14 11:22:09,the daymark recovery clinic in siler city will close today due to the storm they provide mental health and substance abuse service,0
56277,2018-09-14 10:55:44,for chatham county this mean that we will have 6 to 10 inch of rain but some will have more and some le southern area likely more not expecting wind above 40 mph except isolated gust but we do already have 1001 out of power http twitter com nwsraleigh sta tus 1040553194227748864,0
56278,2018-09-14 10:37:18,chatham county emergency ops center reporting about 1001 people out of power that is actually down from 1614 a few hour ago we are hard at work pic twitter com z1uht8pgzd,0
56279,2018-09-14 05:14:52,1 00am radar update #ncwx #florencenc http twitter com nhc atlantic s tatu 1040466053170716672,0
56280,2018-09-14 02:00:03,still at it in chatham county emergency management if you have question about our shelter call 919 545 8162 pic twitter com lvprjjtnba,0
56281,2018-09-13 23:13:38,thank you so much for the great dinner for those working at the eoc http twitter com pittsborordhse status 1040343748696322049,0
56282,2018-09-13 22:40:48,not much change in the earlier forecast from expect heavy rain on and off after midnight and increasing tomorrow we will have some gust over 40 mph but not sustained at that level flash flooding will be most immediate concern,0
56283,2018-09-13 21:18:44,chatham emergency management still buzzing with activity about time for shift change pic twitter com 5zuuzzc5st,0
56284,2018-09-13 21:15:43,chatham water utility information for customer related to water system operation during and after the tropical storm please read and share pic twitter com 3j5mt5mtnn,0
56285,2018-09-13 18:41:04,unc health care one of the triangle s major medical network is waiving the 49 fee on it online urgent care service during hurricane florence the chapel hill organization said thursday that it will provide free online healthcare consultation from 12am fri to 11 59pm sun,0
56286,2018-09-13 17:59:22,you can find the latest hurricane florence update information here http www chathamnc org government dep artments program emergency operation hurricane florence update information,0
56287,2018-09-13 17:58:44,for the full chatham county government closing press release follow the link http www chathamnc org home component s news news 12474 19 backlist 2fhome,0
56288,2018-09-13 17:32:43,for everyone if you experience a life threatening situation please call 9 1 1,0
56289,2018-09-13 17:32:09,update from town of siler city 4 4 you need to make sure you will be able to sustain at home for at least three day contact the chatham county emergency operation center for question about shelter non life threatening situation or other issue 919 545 8162,0
56290,2018-09-13 17:30:50,update from town of siler city 3 4 are not tied down this includes trash can lawn furniture lawn ornament etc area out of town that normally flood will flood use caution if you must travel on the road if you have any health issue,0
56291,2018-09-13 17:29:46,update from town of siler city 2 4 regular service trash and recycling will continue next week weather permitting if you have pulled your bin to the road please pull it back to your home or business and secure it you need to secure any item outside your home that,0
56292,2018-09-13 17:28:25,update from town of siler city 1 4 the town of siler city office and the license plate agency will be closed today thursday september 13 at 1pm and closed on friday september 14 due to hurricane florence trash and recylcing will not be picked up thursday or friday,0
56293,2018-09-13 17:24:04,update on county closing county office facility will be closed tomorrow saturday employee without eoc and emergency response duty should stay home and off the road a wind rain increase overnight tonight this includes park library and collection center,1
56294,2018-09-13 17:22:01,press release on water treatment operation 5 5 they can by limiting the time showering the use of dishwasher washing clothes and running irrigation system if you have any question please call 919 545 8162,0
56295,2018-09-13 17:21:34,press release on water treatment operation 4 5 neighboring water system that can provide additional treated water if needed chatham county will make every effort to ensure that water service for our customer is not interrupted but urge our customer to conserve when,0
56296,2018-09-13 17:20:58,press release on water treatment operation 3 5 including on call emergency staff that can address issue that arise the plant and booster pump station are located well outside any area prone to flooding there are also built in redundancy with interconnection to,0
56297,2018-09-13 17:20:10,press release on water treatment operation 2 5 safe drinking water to our customer in the event of power outage fuel delivery company are on standby to ensure that these generator stay fueled a well the treatment facility is staffed 24 hour a day 7 day a week,0
56298,2018-09-13 17:19:10,press release on water treatment operation pt 1 1 5 chatham county s water treatment facility and booster pump station which help maintain water pressure and deliver drinking water throughout the county have backup generator so that the county can continue to provide,0
56299,2018-09-13 13:41:01,take time to get prepared and stay safe check our website for chatham county update http www chathamnc org government dep artments program emergency operation hurricane florence update information http twitter com nwsraleigh sta tus 1040232880977465345,0
56300,2018-09-13 12:23:21,chatham county emergency ops center begin the day with an all hand on deck meeting in preparation for hurricane florence pic twitter com xm2mufukjb,0
56301,2018-09-12 17:45:38,update on delay and cancellation in chatham county can be here http www chathamnc org home component s news news 12462 19 backlist 2f,0
56302,2018-09-12 17:00:24,change in chatham shelter opening hurricane florence s arrival is much slower than expected we are not opening the two chatham county shelter untl 7 pm tomorrow thursday eat dinner before you come,0
56303,2018-09-12 16:36:50,for chatham county southern part of the county likely will get more but serious flash flooding is likely all over the county http twitter com nwsraleigh sta tus 1039913682459914243,0
56304,2018-09-12 15:39:29,rumor control chatham central high is not a county hurricane shelter location likely they got it confused with chatham middle school which is a shelter location opening at 8 pm tonight,0
56305,2018-09-12 12:59:23,to check the latest hurricane related announcement for chatham county government visit http www chathamnc org hurricaneflore nce,0
56306,2018-09-12 12:10:59,folk in chatham while new forecast for florence look a bit better for u please know 1 they really do not know what path it will take inland 2 the storm is huge so we expect to see some tropical storm wind 3 expect flash flooding,0
56307,2018-09-12 02:28:50,you have chatham county government email on a block list a a hurricane approach we have major challenge getting important alert out and you are making it harder shame on you for not fixing this pronto,0
56308,2018-09-12 00:55:40,folk chatham getting wind of this force will be a real disaster add the heavy rain what a mess please prepare now visit friend outside the danger zone http twitter com nwsraleigh sta tus 1039676842184192000,0
56309,2018-09-12 00:44:19,have some cash on hand folk debit card do not work during power outage,0
56310,2018-09-12 00:20:02,chatham county looked the same best to all of u in the next few day,0
56311,2018-09-12 00:15:24,feel free to share,0
56312,2018-09-12 00:14:19,traducci n al espa ol de noticias importantes del condado de chatham sobre el hurac n florence http www chathamnc org home component s news news 12460 19 backlist 2f,0
56313,2018-09-11 23:44:01,if you see emergency vehicle in line for fuel please let them move ahead of you people s life may well depend on it,0
56314,2018-09-11 18:56:39,chatham county folk this mean tropical storm force wind will likely arrive between 8 am and 8 pm on thursday even emergency vehicle will not be able to be on the road when wind are sustained at that level http twitter com nhc atlantic s tatu 1039549280833429505,0
56315,2018-09-11 18:53:39,chatham county board of commissioner meeting slated for monday sept 17 is officially cancelled the regular session ha been rescheduled for sept 24 at 6 pm,0
56316,2018-09-11 18:44:08,chatham county nc two shelter will open wednesday at 8 pm please take action today to be prepared to be without power and road blocked for several day http www chathamnc org home component s news news 12449 19 backlist 2f,1
56317,2018-09-11 14:16:21,also remember that only nc dot and power utility do roadway clearing chatham county government ha no authority nor equipment to do so this is why rural road could be blocked for day,1
56318,2018-09-11 14:14:53,great printable checklist for hurricane florence http www redcross org content dam re dcross atg pdf s preparedness disaster recovery disaster preparedness hurricane hurricane pdf chatham county resident should be prepared to be without power for several day also road will be blocked by debris for day in rural area,1
56319,2018-09-11 11:56:37,thing to do today before the storm secure item outside that could blow around get prescription refilled store plenty of water for human and pet freeze water in large soda bottle,0
57659,2018-09-29 14:57:57,update nc wildlife say they have caught eight people so far this year stealing ginseng in burke county there also have been several arrest in mcdowell county including one case where someone wa caught stealing 7000 dollar of the plant pic twitter com 1uody1ojtl,0
57660,2018-09-28 20:26:45,just got this update on the shooting in hickory overnight pic twitter com t06ernyxok,0
57661,2018-09-28 19:42:45,watauga county a spike in recent ginseng theft in the north carolina high country five people in watauga and burke county have been charged with felony i ll be live near south mountain state park with more detail on channel 9 eyewitness news at 5 30 pic twitter com bc6adkm9g8,0
57662,2018-09-28 19:37:10,just got this information on a shooting in hickory overnight pic twitter com ttbb9aciwk,0
57663,2018-09-28 12:24:25,newton two flu shot clinic next month pic twitter com uzfz8xqhco,0
57664,2018-09-27 23:25:56,hickory police say a cv on 2nd street ne wa robbed at gunpoint last night not sure if it is connected to other recent armed robbery at another cv and two convenience store in hickory and newton pic twitter com n8wrktasqv,0
57665,2018-09-27 23:13:03,burke missing person case pic twitter com o8qzay1axn,0
57666,2018-09-26 20:18:51,breaking hickory highway 321 shutdown in both direction after an armored truck flip firefighter are using a ladder truck to rescue the driver pic twitter com xivgawledh,0
57667,2018-09-26 19:19:47,hickory strong wind and rain moving into catawba county right now watch channel 9 starting at five a these storm move through charlotte and the region pic twitter com odd92byu59,0
57668,2018-09-26 17:52:16,newton man armed with a shotgun robbed the circle k on east 20th overnight fortunately the clerk wa not hurt police say the suspect took off in a black suv pic twitter com 2drwrhxokm,0
57669,2018-09-25 21:14:43,breaking hickory cheyenne alexia kenniston of hickory wa arrested reference the shooting death of katyln michelle wittcop that occurred on july 28 2018 kenniston wa served with an indictment for second degree murder received a 100 000 bond pic twitter com kj9vbjj36w,0
57670,2018-09-25 16:20:37,alexander county family member just shared this photo of cole carson the 17 year old died in a crash on jay burke road north of taylorsville his 18th birthday wa this friday prayer for his family pic twitter com o172x39fgk,0
57671,2018-09-25 15:49:34,newland just got this from the avery county sheriff office on several people arrested on drug charge pic twitter com qv1cxyhx7e,0
57672,2018-09-25 13:39:22,hickory over at the hickory aviation museum where a b 17 flying fortress is on display all week the plane is nearly 75 year old pic twitter com 42r2qkbhya,0
57673,2018-09-25 12:47:08,breaking alexander co just confirmed a 17 year old died last night in a crash north of taylorsville passenger wa airlifted to the hospital after the car overturned several time,0
57674,2018-09-25 00:29:13,drag strip car racer well known in caldwell county dy in crash at race http on wsoctv com 2xpxnfo via,0
57675,2018-09-24 19:13:41,caldwell county interviewed deputy jordan sherrill about his recovery and return to law enforcement he wa shot during a routine traffic stop in july his story tonight on eyewitness news at 6pm pic twitter com 9bapb4ruam,0
57676,2018-09-24 18:30:18,caldwell co friend of jeff hagaman shared this photo of the race car driver he died this weekend at a drag strip near new orleans the story tonight on eyewitnsss news pic twitter com dyv0vkmdrj,0
57677,2018-09-24 02:19:12,morganton sbi investigating an inmate death inside the burke jail pic twitter com 0fzzjvvoal,0
57678,2018-09-21 23:33:22,hickory police determining if robbery are connected http on wsoctv com 2muzu2g via,0
57679,2018-09-21 14:48:46,hickory cubbard express in northeast hickory robbed at gunpoint overnight police working to identify the suspect and make an arrest not sure yet if it is linked to several other recent robbery in the area pic twitter com pu8ovhilld,0
57680,2018-09-21 14:34:58,burke fire destroys a home south of morganton red cross is helping the family of five with clothing and a place to stay no word yet on a cause pic twitter com jwrjcvjpdx,0
57681,2018-09-20 23:49:15,judge rule hickory area gaming hall to reopen a police continue to fight back http on wsoctv com 2xu1nf0 via,0
57682,2018-09-20 17:06:06,breaking catawba temporary restraining order issued against hickory and conover police keeping them from making arrest or seizing the game at the business,0
57683,2018-09-20 16:26:26,breaking catawba co hearing taking place right now over skill based game at dozen of business in the hickory area the business are asking for a temporary restraining order their attorney say the game are legal because they are based on skill and dexterity pic twitter com obycdkpyfi,0
57684,2018-09-20 02:12:27,watch mudslide cause large fire at ashe county bank http on wsoctv com 2xnwqfx via,0
57685,2018-09-19 23:43:47,just got this picture of catawba county deputy in eastern north carolina helping with storm recovery i believe they re in carteret county pic twitter com yx4ytp4p8b,0
57686,2018-09-19 23:27:31,pic twitter com ys4k0wtv30,0
57687,2018-09-19 20:42:30,morehead city just got this pic of deputy from caldwell county arriving in eastern nc they went down along with 10 deputy from catawba and five from avery thank you for your service pic twitter com hj8tz9sfrp,0
57688,2018-09-19 19:08:56,ashe co covering a rock and mudslide that slammed into a local bank starting a massive fire the story today on eyewitness news starting at five pic twitter com jiudiqkbdb,0
57689,2018-09-19 12:31:29,catawba county claremont man convicted of four ct of robbery with a dangerous weapon a judge sentenced quintin abernethy to at least 6 year of prison time after a string of convenience store robbery including one right next to the catawba police department pic twitter com pnh3t6ay0n,0
57690,2018-09-17 20:13:14,newton family dollar on west a street robbed police say suspect robbed the store during the storm waving the gun at employee before taking off with the money pic twitter com wsmemvgs4e,0
57691,2018-09-16 15:27:44,breaking conway more than a 1000 sc national guard are building a wall of sand on both side of highway 501 to divert flooding from the wacamaw river the story on eyewitness news at noon pic twitter com hulwxsskue,0
57692,2018-09-16 11:03:54,myrtle beach we just hit low tide here but the surf is way up it appears sand ha been pushed toward the dune which were rebuilt after hurricane mathew pic twitter com jsm6w0we1h,0
57693,2018-09-16 10:58:01,myrtle beach just took this video where the surf is still up from the onshore wind gust not seeing too much beach erosion at this point pic twitter com dlkf9dtbvj,0
57694,2018-09-15 14:51:47,north myrtle beach just got this video along ocean blvd the tide is coming in rt now along the grand strand pic twitter com 7rqu89ywdj,0
57695,2018-09-15 11:22:12,pic twitter com 0qp0ug2emd,0
57696,2018-09-14 23:29:38,a must watch wsoc tv legend who reported on hugo reflect about the storm http on wsoctv com 2d6ya8g via,0
57697,2018-09-14 14:34:33,breaking north myrtle already seeing some flooding along ocean blvd pic twitter com vplka5ihv4,0
57698,2018-09-14 11:42:00,myrtle beach starting to see some of the outer band now not a lot of rain but there are some wind gust of forty mile per hour le than an inch of rain so far pic twitter com fhfhp6iknx,0
57699,2018-09-13 22:56:54,breaking catawba town of catawba along with the sbi is working a double homicide involving a male and female don t have age authority say a possible suspect ha been taken to the hospital,0
57700,2018-09-13 12:45:13,doing live report from north myrtle beach with my photographer carl expected to get much worse later today pic twitter com qkklcm2khj,0
57701,2018-09-12 16:55:11,myrtle beach not too many people on the beach a hurricane florence approach the carolina coast the preparation underway along the grand strand tonight on eyewitness news pic twitter com wigrlw8i79,0
57702,2018-09-12 10:29:34,sunrise in new bern tomorrow will be a lot different here and along the coast pic twitter com bybdtbavkp,0
57703,2018-09-11 23:01:11,new bern florence preparation http on wsoctv com 2p1fab2 via,0
57704,2018-09-11 18:01:33,blowing rock bank robbery at united community bank police say the suspect did have a gun call blowing rock pd if you can help pic twitter com ry4diwq4u8,0
57705,2018-09-10 22:08:24,fred t foard honor guard did a great job tonight at the foard varsity soccer game against draughn pic twitter com o3lufo80am,0
57706,2018-09-10 11:05:33,breaking catawba the highway patrol say this wa the first wreck when pickup went down a 40 foot embankment they expect the interstate to be closed for the next 45 minute pic twitter com xfxfevzcw5,1
57707,2018-09-10 11:03:16,breaking catawba you can see the heavy damage to this tractor trailer highway patrol say they are working a series of wreck including some in burke co pic twitter com nkg7kg1mnj,0
57708,2018-09-10 10:58:55,breaking catawba major traffic delay interstate 40 eastbound near the 121 avoid the area pic twitter com 80yutjqjsj,0
60195,2018-09-29 17:28:52,and slide to the right cha cha real smooth http twitter com warddpatrick s tatu 1045368735798677504,0
60196,2018-09-29 00:23:56,background music brought to you by the hough marching band,0
60197,2018-09-29 00:18:25,pic twitter com o6rpf5fcqd,0
60198,2018-09-29 00:17:36,not sure if this catch or the other in my comment is better by nolan groulx pic twitter com h9pppelmll,0
60199,2018-09-27 20:11:43,caught this rainbow in chopper 9 while taking off pic twitter com hd59gzqiaa,0
60200,2018-09-26 15:59:26,enjoyed talking with a reporting class at my alma mater about covering hurricane florence this morning pic twitter com y4l6rwpkkn,0
60201,2018-09-23 21:13:32,yeah they did,0
60202,2018-09-23 20:30:59,what happen to your vikes,0
60203,2018-09-21 15:26:53,wondering if going for another usc qb wa a smart move,0
60204,2018-09-19 21:38:46,your red sox nation is definitely something http twitter com jaclynreiss st atus 1042456754284650498,0
60205,2018-09-19 19:22:36,it is alright but being the super bowl is atlanta they should of gotten someone from the area to do it so many great artist from the atl,0
60206,2018-09-19 19:20:52,sight and sound what it is like outside just before a game http on wsoctv com 2da0asr via,0
60207,2018-09-17 16:29:59,about to try and get back to clt with pic twitter com ywjhbbxelo,0
60208,2018-09-17 16:01:04,it ha been clutch for u all week,0
60209,2018-09-17 14:02:05,florence ha passed and now the cleanup begin brad lived at his restaurant during the storm and now ha a major cleanup ahead of him pic twitter com hzmwflg7kf,0
60210,2018-09-17 03:58:56,for the first time since wednesday night my hotel room ha power pic twitter com oshx9gvagt,0
60211,2018-09-17 02:34:49,about a half a dozen tanker carrying gas just sped by going south on college ave sorry for the dark video road are still pitch black even though business have power pic twitter com 4tcjui89vh,0
60212,2018-09-17 01:25:37,well the magic of utility crew working all day is that area with le damage will regain power quicker than others depending on where the news you are watching is at depends on if power is out here power came back around 4ish but street light are still out,0
60213,2018-09-17 01:10:40,some good samaritan tried to tow out the car but were not able to get it out pic twitter com vafhjghius,0
60214,2018-09-17 00:35:55,this guy just got stuck in the water in front u say he did not see it when he turned onto the road hear on what he ha to say to driver on the road in wilmington pic twitter com xjgsjji2wh,0
60215,2018-09-16 21:57:11,this just happened in wilmington on new centre dr which is flooded do not be this guy pic twitter com v0yen3xm6u,0
60216,2018-09-16 20:19:10,that right there boy and girl is the sun shining through the cloud in wilmington pic twitter com 0dnja1k6xb,0
